"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT11"
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-06-14",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-06-15",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-06-22",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-06-27",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-08-18",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-10-14",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-10-22",,,"0.63",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-10-23",,,"0.63",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-10-25",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-10-31",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-01",,,"0.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-02",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-03",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-04",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-08",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-09",,,"0.38",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-12",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-13",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-14",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-15",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-16",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-17",,,"0.87",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-18",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-20",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-21",,,"1.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-27",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-28",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-29",,,"0.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-11-30",,,"0.87",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-01",,,"1.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-02",,,"1.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-03",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-04",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-05",,,"0.75",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-15",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-16",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-17",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-20",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-21",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-22",,,"0.75",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-23",,,"0.63",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-24",,,"0.63",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-25",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-26",,,"1.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-27",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-29",,,"0.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-30",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2012-12-31",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-05",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-06",,,"0.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-22",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-23",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-24",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-29",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-01-31",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-05",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-07",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-08",,,"0.38",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-09",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-11",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-12",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-16",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-17",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-18",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-19",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-20",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-21",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-22",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-23",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-24",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-25",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-26",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-27",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-02-28",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-01",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-02",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-03",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-05",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-06",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-08",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-09",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-11",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-12",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-13",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-14",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-15",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-16",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-17",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-19",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-20",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-22",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-23",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-24",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-25",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-26",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-27",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-28",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-29",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-03-31",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-01",,,"1.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-02",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-03",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-04",,,"0.50",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-05",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-06",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-08",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-09",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-10",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-20",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-22",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-23",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-24",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-04-26",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-05",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-11",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-13",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-17",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-22",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-25",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-26",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-27",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-28",,,"0.13",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-29",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-30",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-05-31",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-01",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-03",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-09",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-11",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-17",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-18",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-21",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-23",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-24",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-25",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-26",,,"0.25",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-27",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-28",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-06-30",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-01",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-02",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-03",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-05",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-09",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-15",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-18",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-20",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-07-24",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-08",,,"0.12",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-09",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-25",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-26",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-28",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-29",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-08-30",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-09-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-09-12",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-09-30",,,"0.00",,,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-02",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-08",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-09",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-10",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-14",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-19",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-20",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-21",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-27",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-28",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-29",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-10-30",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-01",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-02",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-03",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-04",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-05",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-06",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-07",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-09",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-10",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-11",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-12",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-13",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-15",,,"0.00","0.0",,,,,,,
"US1CASF0003","SAN FRANCISCO 2.8 WNW, CA US","37.7834","-122.4701","52.7","2013-11-16",,,"0.00","0.0",,,,,,,
